elapsed time,timestamp,topic,value
65.111,1784035689.032000000,/ekf/latency_ms.data,5.106
65.236,1784035689.157000000,/ekf/latency_ms.data,5.35
65.421,1784035689.342000000,/ekf/latency_ms.data,4.689
65.646,1784035689.567000000,/ekf/latency_ms.data,5.34
65.815,1784035689.736000000,/ekf/latency_ms.data,4.615
65.983,1784035689.904000000,/ekf/latency_ms.data,3.769
66.188,1784035690.109000000,/ekf/latency_ms.data,4.058
66.357,1784035690.278000000,/ekf/latency_ms.data,4.142
66.534,1784035690.455000000,/ekf/latency_ms.data,3.702
66.674,1784035690.595000000,/ekf/latency_ms.data,4.484
66.885,1784035690.806000000,/ekf/latency_ms.data,4.463
67.068,1784035690.989000000,/ekf/latency_ms.data,3.857
67.273,1784035691.194000000,/ekf/latency_ms.data,4.11
67.425,1784035691.346000000,/ekf/latency_ms.data,3.672
67.658,1784035691.579000000,/ekf/latency_ms.data,4.871
67.794,1784035691.715000000,/ekf/latency_ms.data,3.922
67.96,1784035691.881000000,/ekf/latency_ms.data,3.706
68.178,1784035692.099000000,/ekf/latency_ms.data,4.737
68.351,1784035692.272000000,/ekf/latency_ms.data,4.499
68.551,1784035692.472000000,/ekf/latency_ms.data,5.007
68.744,1784035692.665000000,/ekf/latency_ms.data,4.448
68.881,1784035692.802000000,/ekf/latency_ms.data,4.021
69.077,1784035692.998000000,/ekf/latency_ms.data,4.536
69.237,1784035693.158000000,/ekf/latency_ms.data,4.901
69.445,1784035693.366000000,/ekf/latency_ms.data,3.892
69.641,1784035693.562000000,/ekf/latency_ms.data,5.444
69.809,1784035693.730000000,/ekf/latency_ms.data,4.472
69.968,1784035693.889000000,/ekf/latency_ms.data,5.136
70.151,1784035694.072000000,/ekf/latency_ms.data,4.613
70.355,1784035694.276000000,/ekf/latency_ms.data,4.495
70.501,1784035694.422000000,/ekf/latency_ms.data,5.884
70.745,1784035694.666000000,/ekf/latency_ms.data,5.351
70.912,1784035694.833000000,/ekf/latency_ms.data,4.373
71.058,1784035694.979000000,/ekf/latency_ms.data,4.331
71.251,1784035695.172000000,/ekf/latency_ms.data,5.183
71.462,1784035695.383000000,/ekf/latency_ms.data,6.102
71.661,1784035695.582000000,/ekf/latency_ms.data,4.237
71.833,1784035695.754000000,/ekf/latency_ms.data,4.82
72.013,1784035695.934000000,/ekf/latency_ms.data,4.633
72.24,1784035696.161000000,/ekf/latency_ms.data,5.817
72.372,1784035696.293000000,/ekf/latency_ms.data,3.948
72.578,1784035696.499000000,/ekf/latency_ms.data,6.446
72.719,1784035696.640000000,/ekf/latency_ms.data,5.044
72.866,1784035696.787000000,/ekf/latency_ms.data,5.043
73.116,1784035697.037000000,/ekf/latency_ms.data,4.567
73.328,1784035697.249000000,/ekf/latency_ms.data,5.119
73.469,1784035697.390000000,/ekf/latency_ms.data,4.867
73.679,1784035697.600000000,/ekf/latency_ms.data,4.829
73.789,1784035697.710000000,/ekf/latency_ms.data,5.794
74.01,1784035697.931000000,/ekf/latency_ms.data,5.518
74.152,1784035698.073000000,/ekf/latency_ms.data,6.04
74.344,1784035698.265000000,/ekf/latency_ms.data,6.085
74.531,1784035698.452000000,/ekf/latency_ms.data,7.632
74.693,1784035698.614000000,/ekf/latency_ms.data,6.617
74.886,1784035698.807000000,/ekf/latency_ms.data,6.904
75.058,1784035698.979000000,/ekf/latency_ms.data,6.074
75.247,1784035699.168000000,/ekf/latency_ms.data,7.281
75.431,1784035699.352000000,/ekf/latency_ms.data,6.776
75.642,1784035699.563000000,/ekf/latency_ms.data,6.035
75.814,1784035699.735000000,/ekf/latency_ms.data,6.104
75.98,1784035699.901000000,/ekf/latency_ms.data,6.333
76.144,1784035700.065000000,/ekf/latency_ms.data,6.724
76.319,1784035700.240000000,/ekf/latency_ms.data,6.707
76.496,1784035700.417000000,/ekf/latency_ms.data,5.357
76.678,1784035700.599000000,/ekf/latency_ms.data,4.944
76.932,1784035700.853000000,/ekf/latency_ms.data,10.444
