elapsed time,timestamp,topic,value
57.643,1783987625.308000000,/ekf/latency_ms.data,3.935
57.881,1783987625.546000000,/ekf/latency_ms.data,4.187
58.059,1783987625.724000000,/ekf/latency_ms.data,3.317
58.24,1783987625.905000000,/ekf/latency_ms.data,3.989
58.359,1783987626.024000000,/ekf/latency_ms.data,3.991
58.588,1783987626.253000000,/ekf/latency_ms.data,2.968
58.77,1783987626.435000000,/ekf/latency_ms.data,3.87
59.008,1783987626.673000000,/ekf/latency_ms.data,3.31
59.208,1783987626.873000000,/ekf/latency_ms.data,3.576
59.421,1783987627.086000000,/ekf/latency_ms.data,2.759
59.629,1783987627.294000000,/ekf/latency_ms.data,3.444
59.771,1783987627.436000000,/ekf/latency_ms.data,3.245
59.96,1783987627.625000000,/ekf/latency_ms.data,2.306
60.168,1783987627.833000000,/ekf/latency_ms.data,2.528
60.331,1783987627.996000000,/ekf/latency_ms.data,2.639
60.579,1783987628.244000000,/ekf/latency_ms.data,2.578
60.749,1783987628.414000000,/ekf/latency_ms.data,2.215
60.875,1783987628.540000000,/ekf/latency_ms.data,2.458
61.105,1783987628.770000000,/ekf/latency_ms.data,2.437
61.319,1783987628.984000000,/ekf/latency_ms.data,2.431
61.537,1783987629.202000000,/ekf/latency_ms.data,2.487
61.697,1783987629.362000000,/ekf/latency_ms.data,2.404
61.91,1783987629.575000000,/ekf/latency_ms.data,2.818
62.106,1783987629.771000000,/ekf/latency_ms.data,2.492
62.276,1783987629.941000000,/ekf/latency_ms.data,2.483
62.472,1783987630.137000000,/ekf/latency_ms.data,2.222
62.637,1783987630.302000000,/ekf/latency_ms.data,2.952
62.869,1783987630.534000000,/ekf/latency_ms.data,2.345
63.045,1783987630.710000000,/ekf/latency_ms.data,2.576
63.278,1783987630.943000000,/ekf/latency_ms.data,2.806
63.47,1783987631.135000000,/ekf/latency_ms.data,2.442
63.69,1783987631.355000000,/ekf/latency_ms.data,2.424
63.84,1783987631.505000000,/ekf/latency_ms.data,2.598
64.014,1783987631.679000000,/ekf/latency_ms.data,3.08
64.272,1783987631.937000000,/ekf/latency_ms.data,3.111
64.424,1783987632.089000000,/ekf/latency_ms.data,3.276
64.574,1783987632.239000000,/ekf/latency_ms.data,3.001
64.845,1783987632.510000000,/ekf/latency_ms.data,2.871
64.976,1783987632.641000000,/ekf/latency_ms.data,3.234
65.191,1783987632.856000000,/ekf/latency_ms.data,2.979
65.392,1783987633.057000000,/ekf/latency_ms.data,3.039
65.577,1783987633.242000000,/ekf/latency_ms.data,14.617
65.768,1783987633.433000000,/ekf/latency_ms.data,4.833
65.984,1783987633.649000000,/ekf/latency_ms.data,3.698
66.238,1783987633.903000000,/ekf/latency_ms.data,3.329
66.412,1783987634.077000000,/ekf/latency_ms.data,3.17
66.568,1783987634.233000000,/ekf/latency_ms.data,3.331
66.778,1783987634.443000000,/ekf/latency_ms.data,4.05
66.908,1783987634.573000000,/ekf/latency_ms.data,2.498
67.114,1783987634.779000000,/ekf/latency_ms.data,3.606
67.284,1783987634.949000000,/ekf/latency_ms.data,3.294
67.535,1783987635.200000000,/ekf/latency_ms.data,3.103
67.674,1783987635.339000000,/ekf/latency_ms.data,2.921
67.89,1783987635.555000000,/ekf/latency_ms.data,3.361
68.035,1783987635.700000000,/ekf/latency_ms.data,2.459
68.342,1783987636.007000000,/ekf/latency_ms.data,2.66
68.515,1783987636.180000000,/ekf/latency_ms.data,3.283
68.678,1783987636.343000000,/ekf/latency_ms.data,2.914
68.895,1783987636.560000000,/ekf/latency_ms.data,2.916
69.028,1783987636.693000000,/ekf/latency_ms.data,3.441
69.259,1783987636.924000000,/ekf/latency_ms.data,3.6
69.433,1783987637.098000000,/ekf/latency_ms.data,2.239
69.597,1783987637.262000000,/ekf/latency_ms.data,2.473
69.814,1783987637.479000000,/ekf/latency_ms.data,3.292
70.02,1783987637.685000000,/ekf/latency_ms.data,3.244
70.17,1783987637.835000000,/ekf/latency_ms.data,3.106
70.392,1783987638.057000000,/ekf/latency_ms.data,2.473
70.58,1783987638.245000000,/ekf/latency_ms.data,2.806
70.837,1783987638.502000000,/ekf/latency_ms.data,3.502
70.964,1783987638.629000000,/ekf/latency_ms.data,2.377
71.146,1783987638.811000000,/ekf/latency_ms.data,4.856
71.346,1783987639.011000000,/ekf/latency_ms.data,3.257
71.576,1783987639.241000000,/ekf/latency_ms.data,3.917
71.738,1783987639.403000000,/ekf/latency_ms.data,3.271
71.923,1783987639.588000000,/ekf/latency_ms.data,3.276
72.088,1783987639.753000000,/ekf/latency_ms.data,2.845
72.264,1783987639.929000000,/ekf/latency_ms.data,2.634
72.478,1783987640.143000000,/ekf/latency_ms.data,3.579
72.677,1783987640.342000000,/ekf/latency_ms.data,3.715
72.945,1783987640.610000000,/ekf/latency_ms.data,3.994
73.084,1783987640.749000000,/ekf/latency_ms.data,3.194
73.304,1783987640.969000000,/ekf/latency_ms.data,3.938
73.529,1783987641.194000000,/ekf/latency_ms.data,3.446
73.666,1783987641.331000000,/ekf/latency_ms.data,3.282
73.871,1783987641.536000000,/ekf/latency_ms.data,2.979
74.069,1783987641.734000000,/ekf/latency_ms.data,2.806
74.261,1783987641.926000000,/ekf/latency_ms.data,2.344
74.404,1783987642.069000000,/ekf/latency_ms.data,3.559
74.632,1783987642.297000000,/ekf/latency_ms.data,4.207
74.864,1783987642.529000000,/ekf/latency_ms.data,9.163
75.078,1783987642.743000000,/ekf/latency_ms.data,3.629
75.253,1783987642.918000000,/ekf/latency_ms.data,2.566
75.407,1783987643.072000000,/ekf/latency_ms.data,2.843
75.63,1783987643.295000000,/ekf/latency_ms.data,3.87
75.809,1783987643.474000000,/ekf/latency_ms.data,4.079
76.034,1783987643.699000000,/ekf/latency_ms.data,3.253
76.232,1783987643.897000000,/ekf/latency_ms.data,3.369
76.391,1783987644.056000000,/ekf/latency_ms.data,3.379
76.587,1783987644.252000000,/ekf/latency_ms.data,3.223
76.794,1783987644.459000000,/ekf/latency_ms.data,5.28
76.98,1783987644.645000000,/ekf/latency_ms.data,3.577
77.173,1783987644.838000000,/ekf/latency_ms.data,3.234
77.416,1783987645.081000000,/ekf/latency_ms.data,7.342
77.553,1783987645.218000000,/ekf/latency_ms.data,3.53
77.779,1783987645.444000000,/ekf/latency_ms.data,4.487
77.919,1783987645.584000000,/ekf/latency_ms.data,5.287
78.092,1783987645.757000000,/ekf/latency_ms.data,3.45
78.291,1783987645.956000000,/ekf/latency_ms.data,2.889
78.493,1783987646.158000000,/ekf/latency_ms.data,4.003
78.687,1783987646.352000000,/ekf/latency_ms.data,3.517
78.896,1783987646.561000000,/ekf/latency_ms.data,7.552
79.027,1783987646.692000000,/ekf/latency_ms.data,5.122
79.243,1783987646.908000000,/ekf/latency_ms.data,6.213
79.455,1783987647.120000000,/ekf/latency_ms.data,3.829
79.651,1783987647.316000000,/ekf/latency_ms.data,4.26
79.82,1783987647.485000000,/ekf/latency_ms.data,3.925
80.036,1783987647.701000000,/ekf/latency_ms.data,3.62
80.223,1783987647.888000000,/ekf/latency_ms.data,6.172
80.405,1783987648.070000000,/ekf/latency_ms.data,4.406
80.625,1783987648.290000000,/ekf/latency_ms.data,6.593
80.787,1783987648.452000000,/ekf/latency_ms.data,5.282
80.996,1783987648.661000000,/ekf/latency_ms.data,4.333
81.176,1783987648.841000000,/ekf/latency_ms.data,3.507
